t,attention_level,boredom,fatigue,last_event_type,dopamine_hit,volatility,attention_liquidity,attention_demand,attention_imbalance,regime
1548,0.0,0.0,40.96000000000093,baseline,0.20180711073265956,31.758417303276396,59.05054213321887,0.6308840765078744,-0.9788582774717587,disengaged
1549,0.0,0.0,40.980000000000935,baseline,1.4016867351217575,30.26321144601027,59.39050602053559,0.7715505301729282,-0.9743509256694834,disengaged
1550,0.0,0.0,41.00000000000094,baseline,1.0133369459138235,29.816738362912663,59.254001083773204,0.9401566268643797,-0.9687625290353309,disengaged
1551,0.0,0.0,41.02000000000094,baseline,1.2666280473045297,28.762004379386596,59.30998841419042,1.1302515244438012,-0.9625993700358781,disengaged
1552,0.12135624264506006,0.0,41.040000000000944,high_impact_post,5.44729166185964,31.064183483424305,60.54418749855695,2.503843218069304,-0.9205734678907577,disengaged
1553,0.0,0.0,41.06000000000095,baseline,0.899630379315445,30.22689441013982,59.15988911379369,0.6940597905014456,-0.97680822057,disengaged
1554,0.0,0.0,41.08000000000095,high_impact_post,4.880042201371768,31.988235303663988,60.33401266041058,5.973283723090909,-0.8198302736234868,disengaged
1555,0.0,0.0,41.10000000000095,baseline,1.7518800105702577,31.78090294796896,59.37556400317012,0.7419366354563789,-0.9753171163945672,disengaged
1556,0.0,0.0,41.12000000000096,baseline,1.6145318979329428,30.632226949637918,59.31435956937892,1.3287468568149063,-0.9561781401013132,disengaged
1557,0.0,0.0,41.14000000000096,baseline,0.9897107060043244,29.260773004000956,59.10691321180034,0.624666003389215,-0.9790842294278278,disengaged
1558,0.0,0.0,41.16000000000096,baseline,1.7851520735165969,28.55865414519704,59.32554562205402,1.3325007844035315,-0.9560651599138322,disengaged
1559,0.0,0.0,41.180000000000966,notification,5.3373106444232254,32.814035934871114,60.371193193326,9.469643588887793,-0.7288221612115791,disengaged
1560,0.0,0.0,41.20000000000097,baseline,0.3029337802587895,31.50311127959867,58.84088013407667,1.0335668295899412,-0.9654755281425099,disengaged
1561,0.0,0.0,41.22000000000097,high_impact_post,4.601471690591186,33.280945946046,60.11044150717638,5.443496241459493,-0.8339231347983282,disengaged
1562,0.0,0.0,41.240000000000975,baseline,1.1108001083289432,33.00294633537336,59.04324003249771,1.0090316822064018,-0.9663948872075948,disengaged
1563,0.5249751667924603,0.0,41.26000000000098,notification,5.739853050191279,37.371516819460055,60.4119559150564,7.276053907325361,-0.7850120301536934,disengaged
1564,0.0,0.0,41.28000000000098,baseline,0.7067933120981937,36.68379000848515,58.88203799362847,0.9482275775233837,-0.9683027454927231,disengaged
1565,0.0,0.0,41.300000000000985,baseline,1.6122168235960646,36.18843005108275,59.133665047077834,1.2407998853796722,-0.9588965339314298,disengaged
1566,0.0,0.0,41.32000000000099,baseline,1.593690627877311,35.43199280248412,59.10810718836221,1.0413602711258032,-0.9653742480155063,disengaged
1567,0.0,0.0,41.34000000000099,baseline,1.9269304102210847,33.82107959976352,59.18807912306533,1.2119580925252293,-0.9598689620604275,disengaged
1568,0.0,0.0,41.360000000000994,baseline,1.8706236820074487,32.41689557921749,59.151187104601235,0.7814961425248114,-0.9739208692091295,disengaged
1569,0.0,0.0,41.380000000001,baseline,0.9860272298347026,31.519999719951095,58.86580816894941,1.2184697391156185,-0.9594413120523808,disengaged
1570,0.0,0.0,41.400000000001,baseline,1.9439451814860738,30.76428436235965,59.13318355444483,0.5981216782049023,-0.97997292455354,disengaged
1571,0.0,0.0,41.420000000001004,baseline,1.7035692454974949,30.440865685348285,59.04107077364825,1.2970060325488233,-0.9570087049106738,disengaged
1572,0.0,0.0,41.44000000000101,baseline,0.5580158782282265,30.32457762408971,58.677404763467464,0.7586306625453364,-0.9744723665665859,disengaged
1573,0.0,0.0,41.46000000000101,baseline,1.867300266235637,29.92080812954439,59.05019007986969,0.6931957213676596,-0.9767942271074532,disengaged
1574,0.0,0.0,41.48000000000101,baseline,0.5473795467659828,28.68503223332865,58.63421386402878,0.9163525181979014,-0.9692243894939211,disengaged
1575,0.0,0.0,41.500000000001016,baseline,0.4086176206374279,27.72384214862249,58.57258528619021,0.7063479646180286,-0.9761686681631238,disengaged
1576,0.0,0.0,41.52000000000102,baseline,0.7171312410519839,26.798081792072168,58.645139372314574,0.850576754991058,-0.9714071260804377,disengaged
1577,0.0,0.0,41.54000000000102,baseline,1.6861781449262547,26.708754765272936,58.915853443476855,0.792308197605119,-0.9734606400254677,disengaged
1578,0.0,0.0,41.560000000001025,baseline,0.7862100140342285,26.55344225864973,58.625863004209236,0.7974743536710601,-0.9731595568633842,disengaged
1579,0.0,0.0,41.58000000000103,baseline,1.2301641228794642,26.47756518996829,58.739049236862805,1.4112364184636834,-0.9530763186545661,disengaged
1580,0.0,0.0,41.60000000000103,high_impact_post,5.354643203373822,28.263862876387357,59.95639296101112,3.4360120651341357,-0.8915954659326459,disengaged
1581,0.0,0.0,41.620000000001035,baseline,1.5821983470479948,28.09490812716146,58.80465950411337,1.4956751257461531,-0.950392476760634,disengaged
1582,0.0,0.0,41.64000000000104,baseline,0.25084117578688336,27.014425132677328,58.38525235273502,1.4049816877339691,-0.9530029707934239,disengaged
1583,0.0,0.0,41.66000000000104,baseline,1.3150190258799384,26.13223048956389,58.684505707762945,1.0755196750819225,-0.9640053809150266,disengaged
1584,0.0,0.0,41.680000000001044,high_impact_post,3.5992409785540014,27.28102826195497,59.34977229356515,3.681857235457281,-0.8831742963661761,disengaged
1585,0.69432944642503,0.0,41.70000000000105,high_impact_post,5.908058461715843,29.49778849792048,60.0224175385137,5.535586404802627,-0.8311240101334115,disengaged
1586,3.0427046576309476,0.0,41.72000000000105,notification,6.991748504056293,31.848691664819206,60.32752455121583,8.535702626338347,-0.7520969325375868,disengaged
1587,0.0,0.0,41.740000000001054,baseline,0.8350344589919061,30.275575132725702,58.46051033769651,1.084800380782166,-0.9635638686676459,disengaged
1588,0.0,0.0,41.76000000000106,baseline,0.2713033917847678,29.623268407435102,58.27139101753437,1.1498757158974828,-0.961297502422629,disengaged
1589,0.0,0.0,41.78000000000106,high_impact_post,5.3241728098353,31.789229292909862,59.76725184294953,5.520260677696446,-0.8308938274849799,disengaged
1590,0.0,0.0,41.80000000000106,baseline,1.2762864922345103,30.746194085415286,58.532885947669286,1.4728389536186626,-0.9509100521311409,disengaged
1591,0.0,0.0,41.820000000001066,baseline,0.818258099445258,30.269770301807252,58.37547742983251,0.9130454909736672,-0.969199924505009,disengaged
1592,0.0,0.0,41.84000000000107,baseline,1.1905230671536313,29.650967732792598,58.467156920145015,1.1352923261892711,-0.9619045075984324,disengaged
1593,0.0,0.0,41.86000000000107,baseline,1.4968518126568577,29.186255520995065,58.53905554379599,0.8953964474616112,-0.9698694471821387,disengaged
1594,0.0,0.0,41.880000000001075,baseline,0.6515503511792491,29.120461465813406,58.2654651053527,1.3357794756975103,-0.9551761214019276,disengaged
1595,0.0,0.0,41.90000000000108,high_impact_post,3.406303409773741,31.329049009105326,59.07189102293105,4.388081665031622,-0.861705529354444,disengaged
1596,0.0,0.0,41.92000000000108,baseline,1.7678532760962171,30.613057330674295,58.56035598282779,0.5616695645361128,-0.980999650829414,disengaged
1597,0.0,0.0,41.940000000001085,notification,5.027109091425258,33.4967890773981,59.5181327274265,8.644747867706545,-0.7463502776810814,disengaged
1598,0.0,0.0,41.96000000000109,baseline,1.425405991775751,32.04145685491647,58.41762179753164,0.9450035187894289,-0.9681616669157114,disengaged
1599,0.0,0.0,41.98000000000109,notification,4.983920595036171,34.062884081256435,59.46517617850976,6.953073986877848,-0.7906276070337882,disengaged
1600,0.0,0.0,42.000000000001094,baseline,0.6302925226644152,33.225954294168034,58.13908775679823,1.0692623072049918,-0.9638813678797284,disengaged
1601,0.0,0.0,42.0200000000011,baseline,0.36837723793267707,32.89371104064145,58.04051317137871,1.132236765095133,-0.9617311425846974,disengaged
1602,0.0,0.0,42.0400000000011,baseline,1.2160324642968592,31.91390095415689,58.27480973928796,1.2630212085574177,-0.9575724816154685,disengaged
1603,0.0,0.0,42.060000000001104,baseline,0.33147729293418293,31.709089394171897,57.989443187879154,1.291067315545194,-0.9564420986060633,disengaged
1604,0.9669021126770918,0.0,42.08000000000111,notification,6.135883733776023,34.94273478080616,59.7107651201317,9.39248785559297,-0.7281607608575977,disengaged
1605,0.0,0.0,42.10000000000111,high_impact_post,3.418291127352792,35.55408958547042,58.87548733820473,5.758502285833082,-0.8218119500489118,disengaged
1606,0.0,0.0,42.12000000000111,baseline,0.45161488954980133,34.51939307341381,57.96548446686383,0.9541602473218296,-0.9676114731529566,disengaged
1607,0.0,0.0,42.140000000001116,baseline,0.7633271190852255,32.9217602710698,58.03899813572445,0.9179591119795842,-0.9688600241656693,disengaged
1608,0.0,0.0,42.16000000000112,high_impact_post,4.500042471897515,33.21172408153624,59.14001274156813,2.4491081683864877,-0.9204694552478784,disengaged
1609,0.0,0.0,42.18000000000112,baseline,1.4891089989448114,32.497239217983875,58.21673269968232,1.1938259870669465,-0.9598109826449684,disengaged
1610,0.0,0.03313685401879758,42.200000000001125,baseline,0.05621048660400807,32.038266740609615,57.76686314598008,0.9107063406975489,-0.9689589617066766,disengaged
1611,0.0067714356572796675,0.0,42.22000000000113,notification,5.528813804613977,37.06159946511115,59.35550728736427,8.304701049986862,-0.7545174260008202,disengaged
1612,0.0,0.0,42.24000000000113,baseline,1.8358710268453617,36.31471293976565,58.26076130805248,0.9703312983356822,-0.9672357454290476,disengaged
1613,0.0,0.0,42.260000000001135,baseline,1.9155840309849397,35.03033064724515,58.264675209294346,0.8810454320268322,-0.9702076355660699,disengaged
1614,0.0,0.0,42.28000000000114,notification,4.313175736334675,37.63403791119864,58.96395272089926,9.232523343908268,-0.7292375243807452,disengaged
1615,3.174336139675665,0.0,42.30000000000114,notification,7.60740924161823,38.81728147480817,59.93222277248433,6.921863836522363,-0.7929262312114265,disengaged
1616,1.5145510954341628,0.0,42.320000000001144,notification,4.450467291345573,40.86626910816894,58.965140187402525,8.35164788505897,-0.7518702800832078,disengaged
1617,0.0,0.0,42.34000000000115,notification,4.361361994245996,42.69658687496623,58.918408598272656,8.118083811051292,-0.7578010567294488,disengaged
1618,0.0,0.026865819782532444,42.36000000000115,baseline,0.0771139340582252,41.13597064790597,57.61313418021632,1.0270434545898013,-0.9649713389005767,disengaged
1619,0.0,0.0,42.380000000001154,baseline,1.4956935766888226,39.235995257367485,57.99184225322296,0.5767868757298669,-0.9803038970073917,disengaged
1620,0.0,0.0,42.40000000000116,baseline,0.3688408426104668,38.64988798936004,57.660652252781986,0.9380523634192391,-0.9679838532417016,disengaged
1621,0.0,0.0,42.42000000000116,baseline,1.5006082215790488,37.39362855352516,57.98018246647255,0.589998376187391,-0.9798532848046916,disengaged
1622,0.0,0.0,42.44000000000116,baseline,0.19910639035442723,36.479751264260194,57.56973191710516,1.0611592831926522,-0.9638020415017242,disengaged
1623,0.29451593868140336,0.0,42.460000000001166,notification,5.746088848811526,39.24181201027978,59.2138266546423,9.908886302122113,-0.7132957929958557,disengaged
1624,0.0,0.0,42.48000000000117,baseline,0.7241009083585039,38.01907105394554,57.68723027250638,0.7885110826605887,-0.9730311727773959,disengaged
1625,0.0,0.0,42.50000000000117,baseline,1.6454118043555217,37.50721854856432,57.94362354130548,1.362406421595342,-0.9540550455848215,disengaged
1626,0.0,0.0,42.520000000001176,baseline,1.1937313253060031,37.02316286760606,57.78811939759062,1.3650809848392123,-0.9538459127819336,disengaged
1627,0.0,0.0,42.54000000000118,baseline,1.6684578154217908,35.54275817082882,57.91053734462536,1.205677373271058,-0.959209926446591,disengaged
1628,0.0,0.0,42.56000000000118,baseline,1.1160672551499102,34.23545111393285,57.72482017654379,0.564044096676171,-0.9806465916360181,disengaged
1629,0.0,0.0,42.580000000001185,baseline,1.9746827459702354,33.53422613953153,57.96240482378989,0.7107354221950694,-0.9757730566587934,disengaged
1630,0.0,0.0,42.60000000000119,baseline,0.18792086662818064,32.65822651575431,57.40637625998727,1.2208093453791475,-0.9583534726160419,disengaged
1631,0.0,0.0,42.62000000000119,baseline,1.0055956932493917,32.39005777402558,57.63167870797363,0.9157244679056973,-0.9687185282956167,disengaged
1632,0.0,0.0,42.640000000001194,baseline,0.2706647491184557,31.52344367773144,57.39119942473434,1.27287304457901,-0.956604681843565,disengaged
1633,0.0,0.0,42.6600000000012,baseline,0.4429865349265809,30.541772774490934,57.42289596047677,1.3087608979620744,-0.9554325224940755,disengaged
1634,0.0,0.0,42.6800000000012,baseline,0.3644321022397301,30.212415176547015,57.379329630670725,1.1620674086011944,-0.9602992935812026,disengaged
1635,0.0,0.0,42.700000000001204,baseline,0.8292640854909721,29.82671389070372,57.49877922564608,0.8020931503450185,-0.9724843516861225,disengaged
1636,0.0,0.0,42.72000000000121,baseline,0.49547469292526825,29.671590335623804,57.37864240787637,1.2471981523602884,-0.9574522722252886,disengaged
1637,1.0342781718668554,0.0,42.74000000000121,notification,6.266194883573267,33.38089459619336,59.08985846507077,7.487913852965562,-0.7750626495222329,disengaged
1638,0.0,0.0,42.76000000000121,high_impact_post,3.4260584144399693,33.676989035419105,58.21781752433078,2.019231143835363,-0.9329571687697084,disengaged
1639,0.0,0.0,42.780000000001216,baseline,0.4885267054974809,32.82767808083562,57.316558011648034,1.476557020017013,-0.9497710907400718,disengaged
1640,0.0,0.0,42.80000000000122,baseline,0.8512732705664445,32.43875651146478,57.405381981168716,0.762520993893524,-0.9737820703551774,disengaged
1641,0.0,0.0,42.82000000000122,notification,5.37928122102747,36.40686558059046,58.74378436630702,6.835875368105681,-0.7915245246532263,disengaged
1642,0.0,0.0,42.840000000001226,baseline,0.6911003160101699,35.83340349497045,57.31733009480183,1.3365352820185743,-0.9544263528607353,disengaged
1643,0.05218773034093793,0.0,42.86000000000123,high_impact_post,5.639991980615153,38.294005454255206,58.781997594183316,3.4912583033579536,-0.887872947928011,disengaged
1644,0.0,0.0,42.88000000000123,baseline,0.9353255082396286,36.40210599192252,57.350597652470654,1.1216580529130855,-0.9616345208720993,disengaged
1645,0.0,0.04449814908885759,42.900000000001235,baseline,0.01833950303714138,35.15772228281991,57.05550185090991,1.3434624269295687,-0.953990196793974,disengaged
1646,0.0,0.0,42.92000000000124,notification,5.29947496326734,36.5662307529511,58.57534433989011,9.604404883540262,-0.7182622408285523,disengaged
1647,0.15015087793129034,0.0,42.94000000000124,notification,5.714477697994469,40.5915324402047,58.724343309397106,6.744252692848039,-0.793969838833362,disengaged
1648,0.0,0.009827531328994145,42.960000000001244,baseline,0.13390822890335285,39.051140810289866,57.03017246866976,0.9488607443913744,-0.9672688317894331,disengaged
1649,0.0,0.0,42.98000000000125,baseline,1.3461261292844253,37.10629686166123,57.36401030745508,0.8434043625496442,-0.9710207241695529,disengaged
1650,0.0,0.0,43.00000000000125,baseline,0.9640827935842111,35.81056257976111,57.23922483807401,0.666628208256242,-0.9769754464122004,disengaged
1651,0.0,0.0,43.020000000001254,baseline,0.43508603551829417,35.24997002819971,57.060525810654234,0.5066170218477233,-0.9823990909772339,disengaged
1652,0.0,0.0,43.04000000000126,baseline,1.0063277983009835,34.784814055352605,57.21189833948904,1.0932774183280298,-0.9624981005847855,disengaged
1653,0.0,0.041868893962094304,43.06000000000126,baseline,0.027103686793019,34.36196693121297,56.89813110603665,0.8727315539689691,-0.9697864454922479,disengaged
1654,0.0,0.0,43.08000000000126,baseline,1.9840593675242337,33.00660099938071,57.42334891629392,1.294027790311673,-0.9559235148812055,disengaged
1655,1.7254582104516487,0.0,43.100000000001266,notification,6.765005366308433,34.957763299189885,58.87950160989126,5.0809440824138505,-0.8411223052804611,disengaged
1656,0.0,0.04482215791508093,43.12000000000127,baseline,0.017259473616396903,33.6068161390402,56.83517784208365,0.6016472447784199,-0.9790501218036148,disengaged
1657,0.0,0.0,43.14000000000127,baseline,0.3183029124565553,32.00483880094965,56.860668715820616,1.0100228273178122,-0.9650938048125824,disengaged
1658,0.0,0.0,43.160000000001276,high_impact_post,3.4655335254911477,34.53680307792861,57.829660057646066,5.512789968368108,-0.8259369517249788,disengaged
1659,0.0,0.0,43.18000000000128,baseline,0.26077940022343227,32.981763185034055,56.84823382006575,1.2491862770538633,-0.9569968416853747,disengaged
1660,0.0,0.0,43.20000000000128,baseline,1.9858777583289382,32.2965861558788,57.345763327497394,0.895252872725924,-0.9692569624936422,disengaged
1661,0.0,0.021589092188981644,43.220000000001285,baseline,0.09470302603672787,31.108928381918936,56.75841090780974,0.5350770567368723,-0.9813215401698713,disengaged
1662,0.0,0.0,43.24000000000129,baseline,0.9017339623991592,29.705588444231832,56.95893109652948,1.318788617411375,-0.954741241631117,disengaged
1663,0.0,0.0,43.26000000000129,baseline,0.4645658315362382,29.066502794655147,56.82936974945958,1.4616385177017053,-0.9498502921410219,disengaged
1664,0.0,0.0,43.280000000001294,baseline,0.5511410307058453,27.82136966961009,56.83534230921046,0.5492759083099461,-0.9808563365803751,disengaged
1665,0.0,0.0,43.3000000000013,baseline,0.5201565956775158,27.253770521021508,56.806046978701964,0.8577682683460744,-0.9702493404339911,disengaged
1666,0.0,0.0,43.3200000000013,baseline,1.8390069105867515,26.252435104937266,57.18170207317472,0.5690000179495494,-0.980294611239471,disengaged
1667,0.0,0.0,43.340000000001304,baseline,1.8485054962502496,25.170955402945776,57.164551648873775,1.4289788982964655,-0.9512240042560304,disengaged
1668,0.0,0.0,43.36000000000131,baseline,1.7434589572497465,24.303240048392283,57.113037687173616,1.3044535818199205,-0.9553403080658381,disengaged
1669,0.0,0.0,43.38000000000131,high_impact_post,5.1175653540932835,26.20059827788946,58.10526960622668,2.0046897653593803,-0.9332992473687481,disengaged
1670,0.0,0.0,43.40000000000131,baseline,1.485760773575621,25.469778713553538,56.99572823207137,0.726367953752637,-0.9748322392376656,disengaged
1671,0.0,0.0,43.420000000001316,baseline,0.8215449328951185,24.54956606193576,56.776463479867225,1.3699734782227624,-0.9528785064092511,disengaged
1672,0.0,0.0,43.44000000000132,baseline,0.5284807413976822,23.860726131107842,56.66854422241799,0.6130263160435924,-0.9785960367259142,disengaged
1673,0.0,0.0,43.46000000000132,baseline,0.7002278781532754,23.269040543701557,56.700068363444664,0.7555414651099709,-0.973699993182059,disengaged
1674,0.0,0.0,43.480000000001326,baseline,1.9789559948260351,22.996061212424543,57.06368679844648,0.9948906509293999,-0.9657280390034739,disengaged
1675,0.0,0.0,43.50000000000133,baseline,1.760769228245203,22.326805533232946,56.97823076847224,0.648023208443081,-0.977509445305861,disengaged
1676,0.0,0.0,43.52000000000133,baseline,0.49390487390222093,22.215357839901635,56.57817146216934,0.6637074240909845,-0.9768104249194973,disengaged
1677,0.0,0.0,43.540000000001335,baseline,0.4438606113182748,21.429603437848638,56.54315818339415,1.4152030761861703,-0.9511648347044237,disengaged
1678,0.0,0.034461959399054054,43.56000000000134,baseline,0.05179346866981982,21.206955066486685,56.40553804059961,0.852100291289505,-0.9702362753297517,disengaged
1679,0.0,0.002023153759577359,43.58000000000134,baseline,0.27479601879825566,21.56480361107601,56.41797684623908,0.9244676532892647,-0.9677562524110088,disengaged
1680,0.0,0.0,43.600000000001344,high_impact_post,4.693274934948812,23.42036025473351,57.755959326723726,5.1000540355166954,-0.8377226374149763,disengaged
1681,0.0,0.0,43.62000000000135,baseline,1.7320878147067944,22.40393737756407,56.84962634441069,1.469987308014622,-0.9495885786632439,disengaged
1682,0.0,0.0,43.64000000000135,baseline,1.567680500563861,22.254639714269125,56.78030415016781,1.1080380354737733,-0.9617180940535344,disengaged
1683,0.0,0.0,43.660000000001354,high_impact_post,4.797771319740248,23.921263726212313,57.72933139592072,2.773772222670979,-0.908309754152227,disengaged
1684,0.0,0.0,43.68000000000136,baseline,1.0612378165317773,23.53476713016292,56.588371344958176,0.5639802704853569,-0.9802639697389823,disengaged
1685,0.0,0.0,43.70000000000136,baseline,1.4259619564147086,23.010984283563605,56.67778858692305,0.9477803169443426,-0.9671055632083927,disengaged
1686,0.0,0.0,43.72000000000136,baseline,0.48883862655747135,22.9209734557694,56.37665158796588,0.956041777025105,-0.9666493331845145,disengaged
1687,0.0,0.0,43.740000000001366,baseline,1.6148887914709396,22.902961642255526,56.69446663743991,1.185969879097847,-0.9590200091611615,disengaged
1688,0.0,0.0,43.76000000000137,baseline,0.236952486924348,22.51141995739565,56.261085746075935,0.6653111346411402,-0.9766255666581102,disengaged
1689,0.0,0.0,43.78000000000137,baseline,1.0399008232750167,22.66798504844719,56.48197024698113,0.8188948947413012,-0.9714177127093658,disengaged
1690,0.0,0.0,43.800000000001376,high_impact_post,4.241091263426695,25.83355191068628,57.422327379026626,4.334265331433502,-0.8596339227536633,disengaged
1691,0.0,0.0,43.82000000000138,baseline,1.3647865823528835,25.84810188863596,56.53943597470448,0.5756123313474691,-0.9798437592746821,disengaged
1692,0.0,0.0,43.84000000000138,baseline,0.7481335467774102,25.459043771655548,56.33444006403184,1.4569957203885056,-0.9495774520701115,disengaged
1693,0.0,0.0,43.860000000001385,baseline,1.8227040464139908,25.036679696110863,56.63681121392282,0.6472286042228901,-0.9774028296091691,disengaged
1694,0.0,0.0,43.88000000000139,baseline,1.0710166116179727,24.067424104644395,56.391304983484005,1.499381888726965,-0.9481995474665301,disengaged
1695,0.0,0.0,43.90000000000139,baseline,1.1516180518892476,23.288985288867533,56.39548541556538,0.7475098838387176,-0.9738372173204399,disengaged
1696,0.0,0.0,43.920000000001394,baseline,1.0357056942961484,22.665777602231987,56.340711708287444,1.0726176186398584,-0.9626352405890946,disengaged
1697,0.0,0.0,43.9400000000014,baseline,1.7543676270481081,21.56378447181812,56.536310288113036,1.3880078062061094,-0.9520751265834154,disengaged
1698,0.0,0.0,43.9600000000014,high_impact_post,3.164706522198086,23.44399426522599,56.93941195665802,3.6942311529729173,-0.8781458291630795,disengaged
1699,0.0,0.0,43.980000000001404,baseline,1.7221267361866204,22.427161948439107,56.48663802085458,0.7540851070505772,-0.9736521460301762,disengaged
1700,0.0,0.0,44.00000000000141,baseline,0.9008220652881678,21.549153518262138,56.22024661958504,1.0680993853600877,-0.9627114601888528,disengaged
1701,0.0,0.0,44.02000000000141,baseline,0.21072393716517768,21.69706041706383,55.99321718114815,1.1695003524078105,-0.9590817090974976,disengaged
1702,0.0,0.0,44.04000000000141,baseline,1.812579942040556,20.98821761345758,56.453773982610755,1.2023679332794264,-0.9582917658613557,disengaged
1703,0.0,0.0,44.060000000001416,baseline,1.582097877019821,20.726377592931826,56.364629363104534,1.0427144603961433,-0.9636731334025147,disengaged
1704,0.0,0.0,44.08000000000142,baseline,0.5222071064696443,20.307867478644077,56.026662131939474,0.8466980188732725,-0.9702251452480368,disengaged
1705,0.0,0.0,44.10000000000142,high_impact_post,4.880041315532342,23.699017745243438,57.314012394658285,5.895694965093532,-0.8134560272035823,disengaged
1706,0.0,0.0,44.120000000001426,baseline,1.5959096606912073,23.151225617844325,56.30877289820593,1.0680104170518436,-0.9627720358186118,disengaged
1707,0.0,0.0,44.14000000000143,baseline,0.6585659135526283,23.157387821786315,56.00756977406436,1.008310785648931,-0.9646305283457679,disengaged
1708,0.0,0.020967838908613628,44.16000000000143,baseline,0.09677387030462126,22.496276903706292,55.81903216108995,0.8266916543726388,-0.9708118601479685,disengaged
1709,0.0,0.0,44.180000000001435,notification,4.363641647586248,26.76351043622052,57.05812465536582,9.307504796789788,-0.7195082794023745,disengaged
1710,0.0,0.0,44.20000000000144,baseline,1.2949199760583108,26.54811653367042,56.138475992816055,1.1151298636893925,-0.9610459517088151,disengaged
1711,0.0,0.0,44.22000000000144,baseline,0.5524223949419369,26.400420476706635,55.895726718481136,0.7547362286148157,-0.9733546315651598,disengaged
1712,0.0,0.0,44.240000000001444,baseline,1.8563899025634387,25.111310178511687,56.26691697076758,1.2833903428432163,-0.955399357440453,disengaged
1713,0.0,0.01319534477800937,44.26000000000145,baseline,0.12268218407330211,24.196893941624808,55.72680465522054,0.6044470240361431,-0.9785395493259128,disengaged
1714,0.0,0.0,44.28000000000145,baseline,1.9230243080597695,23.175427782762494,56.23371194763847,1.2760833727189045,-0.9556220513180234,disengaged
1715,0.0,0.0,44.300000000001454,baseline,0.839514108781301,22.60440253272703,55.901854232632935,0.7376363131782607,-0.9739532857350951,disengaged
1716,0.0,0.0,44.32000000000146,high_impact_post,4.367565204528063,23.452998300956946,56.940269561356956,2.7754138233524253,-0.9070457318399177,disengaged
1717,0.0,0.0,44.34000000000146,baseline,0.3422284161644278,23.583369488948453,55.712668524847864,1.0299321048194234,-0.9636981000733007,disengaged
1718,0.0,0.0,44.36000000000146,baseline,1.2435060448565312,23.27859102453405,55.96305181345549,0.9449493475285616,-0.9667902815684759,disengaged
1719,0.0,0.0,44.380000000001466,notification,4.187137068818972,28.678546606335164,56.82614112064423,6.987749809286692,-0.7809959647513299,disengaged
1720,0.0,0.0,44.40000000000147,baseline,0.480945789088298,28.447004465671043,55.694283736725026,0.7850860274551974,-0.9721991930599371,disengaged
1721,0.0,0.0,44.42000000000147,baseline,0.689776862994042,28.273398946064262,55.736933058896746,0.9022046240012451,-0.9681420070675384,disengaged
1722,0.0,0.0,44.440000000001476,baseline,1.2199197663854682,27.495936817401002,55.87597592991416,0.6524736836104663,-0.9769152103738448,disengaged
1723,0.0,0.0,44.46000000000148,baseline,1.4279934661889497,27.489632488187983,55.91839803985521,0.8878361216695089,-0.9687415955387922,disengaged
1724,0.0,0.0,44.48000000000148,notification,5.79964029023936,31.269457222052434,57.20989208707033,9.988385653990365,-0.7027189984695967,disengaged
1725,0.0,0.0,44.500000000001485,high_impact_post,4.9654759774993025,33.92425512300309,56.939642793248304,4.796746405933469,-0.8446055408113489,disengaged
1726,0.0,0.0,44.52000000000149,baseline,1.4457600678094131,32.26146544391477,55.86372802034134,1.069860252132196,-0.9624172554516661,disengaged
1727,0.0,0.0,44.54000000000149,baseline,1.3999676352336807,30.707484064699557,55.82999029056861,1.3549979016091032,-0.9526100137660096,disengaged
1728,0.0,0.0,44.560000000001494,baseline,1.6413925394955988,30.498006405868445,55.88241776184718,0.5830701124645106,-0.9793477348938386,disengaged
1729,0.0,0.0,44.5800000000015,baseline,1.8286871297283636,29.654001583701056,55.918606138917006,0.718322377654446,-0.9746341337191592,disengaged
1730,0.0,0.0,44.6000000000015,baseline,1.5769797000493886,29.250380628823724,55.82309391001331,1.1071300796092014,-0.961105718473512,disengaged
1731,0.0,0.0,44.620000000001504,baseline,1.8530711699935651,27.977487210343963,55.88592135099656,1.1094325122103674,-0.9610693701499569,disengaged
1732,0.0,0.0,44.64000000000151,baseline,1.5190597023284842,27.845997121465892,55.765717910697035,1.0237267591194588,-0.963946583204975,disengaged
1733,0.0,0.0,44.66000000000151,baseline,1.7306042361022078,27.377697698695282,55.80918127082915,0.8559839821670735,-0.969788000146287,disengaged
1734,0.0,0.0,44.68000000000151,baseline,0.6725677933037995,26.381726001622155,55.471770337989625,0.9898527066179522,-0.9649371501121773,disengaged
1735,0.0,0.0,44.700000000001516,baseline,1.7681342642702704,25.46237278868938,55.78044027927957,0.7385784751377013,-0.9738644268278286,disengaged
1736,0.0,0.0,44.72000000000152,baseline,1.6882636692014705,24.45528583187948,55.73647910075893,1.171915213905836,-0.9588139771638631,disengaged
1737,2.9199904948556306,0.0,44.74000000000152,notification,7.760124506441787,27.04867620624523,57.53803735193102,6.033725323088069,-0.810175931287837,disengaged
1738,0.0,0.0,44.760000000001526,baseline,0.5717903401060174,26.123498583260343,55.36153710203028,1.4837640319662704,-0.9477964228399908,disengaged
1739,0.0,0.0,44.78000000000153,baseline,0.5821318234613919,25.17166056990601,55.344639547036884,1.2036100465262736,-0.9574306877692187,disengaged
1740,0.8404712186910785,0.0,44.80000000000153,notification,6.408804718098944,30.24641264580874,57.07264141542815,6.972394912715988,-0.7822658768747699,disengaged
